CustomerKey;GeographyKey;CustomerLabel;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CustomerType;CompanyName;ETLLoadID;LoadDate;UpdateDate
17822;495;28821;NULL;Blake;NULL;Jackson;0;1972-07-20;M;NULL;M;blake11@adventure-works.com;60000,00;1;1;Bachelors;Skilled Manual;1;0;137 Lancelot Dr;NULL;496-555-0164;2001-12-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17839;442;28838;NULL;Jasmine;S;Ross;0;1971-10-26;S;NULL;F;jasmine44@adventure-works.com;60000,00;1;0;Graduate Degree;Professional;0;0;3589 G Street;NULL;141-555-0122;2001-12-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18109;625;29108;NULL;Seth;E;Evans;0;1975-06-22;S;NULL;M;seth45@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;0;2;6675 Logan Ct;NULL;894-555-0175;2001-12-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17848;470;28847;NULL;Carly;G;Xu;0;1968-05-23;S;NULL;F;carly4@adventure-works.com;70000,00;2;2;Bachelors;Skilled Manual;1;1;2206 Clear View Circle;NULL;270-555-0111;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17857;551;28856;NULL;Luke;NULL;Wang;0;1967-06-21;M;NULL;M;luke14@adventure-works.com;60000,00;2;2;Bachelors;Skilled Manual;1;1;8646 Pleasant Circle;NULL;606-555-0173;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14952;430;25951;NULL;Anthony;A;Anderson;0;1975-03-19;S;NULL;M;anthony19@adventure-works.com;40000,00;0;0;High School;Skilled Manual;0;2;4264 Oak Creek Ct.;NULL;148-555-0116;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14965;644;25964;NULL;Christopher;NULL;Winston;0;1974-02-09;S;NULL;M;christopher26@adventure-works.com;60000,00;0;0;Partial College;Professional;0;2;5603 Blackridge Drive;NULL;269-555-0153;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14944;670;25943;NULL;Brianna;NULL;McDonald;0;1979-02-03;S;NULL;F;brianna55@adventure-works.com;70000,00;0;0;Partial College;Skilled Manual;0;2;5765 Mellowood St.;NULL;236-555-0183;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
11268;668;22267;NULL;Brianna;J;Rodriguez;0;1966-02-15;M;NULL;F;brianna19@adventure-works.com;70000,00;4;0;Graduate Degree;Professional;1;0;7342 Dew Drop Circle;NULL;116-555-0176;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
382;506;11381;NULL;Meredith;NULL;Raman;0;1959-08-22;M;NULL;F;meredith11@adventure-works.com;20000,00;2;0;Partial College;Manual;1;1;6092 Chestnut;NULL;1 (11) 500 555-0162;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
352;506;11351;NULL;Anne;R;Ramos;0;1939-04-06;S;NULL;F;anne19@adventure-works.com;20000,00;1;0;Bachelors;Clerical;1;0;7113 Eastgate Ave.;NULL;1 (11) 500 555-0148;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
354;567;11353;NULL;Carrie;L;Ortega;0;1941-06-11;S;NULL;F;carrie19@adventure-works.com;30000,00;1;0;Bachelors;Clerical;1;0;1883 Cowell Rd.;NULL;1 (11) 500 555-0111;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7697;492;18696;NULL;Mindy;W;Black;0;1969-09-24;M;NULL;F;mindy25@adventure-works.com;100000,00;1;0;Graduate Degree;Management;1;0;9063 Vista Aven.;NULL;1 (11) 500 555-0179;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7308;634;18307;NULL;Amy;NULL;Zhang;0;1956-05-07;S;NULL;F;amy9@adventure-works.com;70000,00;1;0;Partial College;Skilled Manual;1;1;3425 El Verano;NULL;1 (11) 500 555-0140;2001-12-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7285;493;18284;NULL;Carl;NULL;Deng;0;1966-07-26;S;NULL;M;carl1@adventure-works.com;100000,00;0;0;Bachelors;Professional;0;1;7523 Cordoba Way;NULL;1 (11) 500 555-0150;2001-12-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
360;655;11359;NULL;Jarrod;NULL;Prasad;0;1978-09-04;S;NULL;M;jarrod9@adventure-works.com;10000,00;0;0;Partial College;Manual;0;1;7657 H St.;NULL;1 (11) 500 555-0154;2001-12-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1333;529;12332;NULL;Andres;A;Nara;0;1948-08-10;M;NULL;M;andres14@adventure-works.com;90000,00;4;1;High School;Management;1;3;83, rue Jean Mermoz;NULL;1 (11) 500 555-0173;2001-12-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3779;498;14778;NULL;Renee;NULL;Jimenez;0;1967-06-21;S;NULL;F;renee5@adventure-works.com;10000,00;3;3;Partial High School;Manual;1;1;2941 Jill Ave;NULL;1 (11) 500 555-0140;2001-12-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2830;635;13829;NULL;Randall;T;Carlson;0;1977-03-11;S;NULL;M;randall20@adventure-works.com;30000,00;0;0;Partial College;Clerical;0;1;Lützowplatz 5928;NULL;1 (11) 500 555-0113;2001-12-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2823;626;13822;NULL;Jay;NULL;Moyer;0;1962-06-08;M;NULL;M;jay36@adventure-works.com;40000,00;1;0;Bachelors;Skilled Manual;1;1;Nonnendamm 6;Verkaufsabteilung;1 (11) 500 555-0111;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3833;588;14832;NULL;Barry;NULL;Rana;0;1963-11-05;M;NULL;M;barry12@adventure-works.com;40000,00;1;0;Bachelors;Skilled Manual;1;0;8434 Kenmore;NULL;1 (11) 500 555-0127;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7469;634;18468;NULL;Joel;NULL;Sanchez;0;1953-05-04;S;NULL;M;joel19@adventure-works.com;40000,00;3;0;Partial College;Skilled Manual;1;2;2773 Bonifacio Street;NULL;1 (11) 500 555-0135;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7462;553;18461;NULL;Tina;J;Martinez;0;1952-07-14;M;NULL;F;tina19@adventure-works.com;30000,00;3;0;High School;Skilled Manual;0;2;9093 Kirker Pass Road;NULL;1 (11) 500 555-0118;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7464;646;18463;NULL;Adriana;NULL;Suri;0;1952-07-11;M;NULL;F;adriana0@adventure-works.com;30000,00;3;0;High School;Skilled Manual;1;2;8254 North Ridge Drive;NULL;1 (11) 500 555-0196;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7492;473;18491;NULL;Michele;D;Gonzalez;0;1957-05-27;S;NULL;F;michele32@adventure-works.com;70000,00;2;0;High School;Professional;1;2;2748 Anyway St.;NULL;1 (11) 500 555-0119;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
8416;483;19415;NULL;Devin;NULL;Collins;0;1960-06-13;M;NULL;M;devin42@adventure-works.com;30000,00;3;0;Bachelors;Clerical;1;0;Rotthäuser Weg 15;NULL;1 (11) 500 555-0138;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14970;633;25969;NULL;Jason;F;Parker;0;1964-04-17;M;NULL;M;jason29@adventure-works.com;60000,00;4;2;Bachelors;Skilled Manual;0;2;7338 Solano Drive;NULL;563-555-0110;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14977;625;25976;NULL;Hunter;F;Coleman;0;1968-04-17;S;NULL;M;hunter2@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;1;3824 Birch Bark Rd;NULL;168-555-0167;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17841;443;28840;NULL;Valerie;H;Harrison;0;1971-07-12;S;NULL;F;valerie20@adventure-works.com;70000,00;2;0;Graduate Degree;Professional;0;0;1694 Ohara Avenue;NULL;511-555-0152;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18033;658;29032;NULL;Taylor;D;Ramirez;0;1952-02-10;S;NULL;F;taylor19@adventure-works.com;70000,00;2;1;Partial High School;Skilled Manual;0;2;3026 Anchor Drive;NULL;148-555-0115;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17967;470;28966;NULL;Martha;M;Li;0;1949-02-18;S;NULL;F;martha3@adventure-works.com;40000,00;4;0;High School;Professional;0;2;535 La Salle Street;NULL;144-555-0189;2001-12-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18018;573;29017;NULL;Gabriel;NULL;Long;0;1950-06-26;M;NULL;M;gabriel6@adventure-works.com;60000,00;2;1;High School;Professional;0;2;5092 Second Street;NULL;909-555-0167;2001-12-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7490;549;18489;NULL;Johnny;R;Nara;0;1956-09-16;M;NULL;M;johnny18@adventure-works.com;70000,00;2;0;High School;Skilled Manual;1;2;7800 Olivera Rd.;NULL;1 (11) 500 555-0141;2001-12-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7278;637;18277;NULL;Terry;NULL;Lal;0;1962-09-14;M;NULL;M;terry12@adventure-works.com;60000,00;1;0;Bachelors;Professional;1;1;2241 V St.;NULL;1 (11) 500 555-0172;2001-12-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7337;655;18336;NULL;Carla;J;Gonzalez;0;1942-01-09;M;NULL;F;carla21@adventure-works.com;40000,00;2;0;Bachelors;Management;1;2;8901 Fourth Street;NULL;1 (11) 500 555-0161;2001-12-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3649;516;14648;NULL;Eric;M;Evans;0;1928-06-24;S;NULL;M;eric42@adventure-works.com;90000,00;5;0;Graduate Degree;Professional;1;0;456 Stanford Way;NULL;751-555-0120;2001-12-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2843;595;13842;NULL;Kenneth;J;Xie;0;1974-07-16;S;NULL;M;kenneth3@adventure-works.com;20000,00;0;0;Partial High School;Manual;0;2;Hochstr 8111;NULL;1 (11) 500 555-0124;2001-12-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18467;696;29466;NULL;Lance;NULL;Jimenez;0;1943-11-26;M;NULL;M;lance5@adventure-works.com;30000,00;1;0;Bachelors;Clerical;1;0;Auf Der Steige 532;NULL;1 (11) 500 555-0126;2001-12-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
449;656;11448;NULL;Kyle;NULL;Patterson;0;1975-04-28;S;NULL;M;kyle5@adventure-works.com;80000,00;0;0;Bachelors;Professional;1;3;5444 Bohon Circle;NULL;1 (11) 500 555-0145;2001-12-17;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7494;655;18493;NULL;Kaitlin;NULL;McDonald;0;1958-09-03;M;NULL;F;kaitlin14@adventure-works.com;100000,00;1;1;Bachelors;Management;1;3;3543 Lori Dr.;Apt 110c;1 (11) 500 555-0134;2001-12-17;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17831;535;28830;NULL;Matthew;J;Smith;0;1970-06-23;M;NULL;M;matthew6@adventure-works.com;40000,00;1;1;Bachelors;Skilled Manual;1;0;1399 Firestone Drive;NULL;823-555-0141;2001-12-17;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14707;599;25706;NULL;Francisco;S;Madan;0;1978-06-14;S;NULL;M;francisco8@adventure-works.com;10000,00;0;0;Partial College;Manual;0;1;7824 Frayne Ln;NULL;1 (11) 500 555-0110;2001-12-17;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17850;551;28849;NULL;Garrett;NULL;Murphy;0;1967-10-23;S;NULL;M;garrett19@adventure-works.com;40000,00;0;0;Bachelors;Professional;0;1;9186 West Boyd Rd.;NULL;344-555-0111;2001-12-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18111;653;29110;NULL;Sydney;M;Smith;0;1973-04-11;S;NULL;F;sydney64@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;1;2;719 Sycamore Drive;NULL;641-555-0152;2001-12-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7277;471;18276;NULL;Alexa;NULL;Murphy;0;1962-08-07;S;NULL;F;alexa13@adventure-works.com;60000,00;1;0;Bachelors;Professional;1;1;49 Monetary Way;NULL;1 (11) 500 555-0114;2001-12-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7304;669;18303;NULL;Shannon;R;Serrano;0;1958-07-10;S;NULL;M;shannon37@adventure-works.com;90000,00;2;0;Bachelors;Management;0;1;9064 La Paz;NULL;1 (11) 500 555-0122;2001-12-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1399;650;12398;NULL;Ashley;H;Clark;0;1971-07-12;S;NULL;F;ashley20@adventure-works.com;40000,00;2;2;Partial College;Clerical;1;1;804, avenue du Québec;NULL;1 (11) 500 555-0196;2001-12-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3844;501;14843;NULL;Lee;NULL;Vazquez;0;1975-07-07;S;NULL;M;lee13@adventure-works.com;20000,00;0;0;High School;Manual;0;1;4982 Norse Ct.;NULL;1 (11) 500 555-0186;2001-12-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3772;506;14771;NULL;Heidi;NULL;Vance;0;1968-08-23;M;NULL;F;heidi6@adventure-works.com;30000,00;1;0;Bachelors;Clerical;1;0;1686 Lavere Way;NULL;1 (11) 500 555-0170;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1334;702;12333;NULL;Terrance;V;Rodriguez;0;1948-11-18;M;NULL;M;terrance17@adventure-works.com;90000,00;4;1;High School;Management;0;3;16, rue des Grands Champs;NULL;1 (11) 500 555-0141;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
447;646;11446;NULL;Bethany;K;Chander;0;1974-08-12;S;NULL;F;bethany19@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;3;3464 Chilpancingo Park;NULL;1 (11) 500 555-0179;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
358;599;11357;NULL;Ramon;NULL;Ye;0;1979-03-23;S;NULL;M;ramon9@adventure-works.com;10000,00;0;0;Partial College;Manual;0;1;3245 Vista Oak Dr.;NULL;1 (11) 500 555-0143;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7491;492;18490;NULL;Brad;S;Rai;0;1957-11-23;S;NULL;M;brad18@adventure-works.com;70000,00;2;0;High School;Professional;0;2;7305 Ten Penny Lane;NULL;1 (11) 500 555-0189;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7698;646;18697;NULL;Tara;S;Lal;0;1968-06-04;S;NULL;F;tara8@adventure-works.com;60000,00;2;2;Bachelors;Professional;0;1;2800 San Ramon Road;NULL;1 (11) 500 555-0161;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7702;699;18701;NULL;Kenneth;J;Lal;0;1968-08-02;S;NULL;M;kenneth8@adventure-works.com;60000,00;2;2;Bachelors;Professional;1;1;2775 Robinson Ave.;NULL;1 (11) 500 555-0121;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18045;536;29044;NULL;Olivia;L;Wilson;0;1968-03-02;S;NULL;F;olivia6@adventure-works.com;90000,00;4;4;Bachelors;Management;1;1;1869 Pine Hallow Rd.;NULL;443-555-0140;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17852;627;28851;NULL;Miguel;NULL;Mitchell;0;1970-01-27;S;NULL;M;miguel37@adventure-works.com;60000,00;2;0;Graduate Degree;Professional;0;0;6061 St. Paul Way;NULL;850-555-0128;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17994;660;28993;NULL;Destiny;NULL;Perry;0;1945-11-12;M;NULL;F;destiny56@adventure-works.com;30000,00;5;0;Partial High School;Clerical;0;3;3414 Jason Court;NULL;291-555-0190;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14708;628;25707;NULL;Louis;M;Raje;0;1978-11-23;M;NULL;M;louis30@adventure-works.com;10000,00;0;0;Partial College;Manual;1;1;4915 Pear Dr.;NULL;1 (11) 500 555-0169;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14711;648;25710;NULL;Diana;NULL;Gill;0;1979-11-21;M;NULL;F;diana13@adventure-works.com;20000,00;0;0;Bachelors;Clerical;0;0;9073 Stimel Drive;NULL;1 (11) 500 555-0186;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14569;478;25568;NULL;Christy;D;Wu;0;1977-09-21;M;NULL;F;christy6@adventure-works.com;20000,00;0;0;Partial College;Manual;1;0;3842 Algiers Dr.;NULL;1 (11) 500 555-0137;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
11252;598;22251;NULL;Martha;E;She;0;1970-12-19;M;NULL;F;martha22@adventure-works.com;60000,00;1;0;Graduate Degree;Professional;1;0;6827 Glaze Dr.;NULL;929-555-0195;2001-12-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14710;656;25709;NULL;Savannah;NULL;Lopez;0;1979-01-09;M;NULL;F;savannah44@adventure-works.com;10000,00;1;1;High School;Manual;1;0;5496 Village Pl.;NULL;1 (11) 500 555-0165;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14956;547;25955;NULL;Anna;NULL;Robinson;0;1975-05-16;S;NULL;F;anna56@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;0;2;923 Woodbury Place;NULL;173-555-0186;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17991;470;28990;NULL;Ann;E;Raman;0;1944-03-06;S;NULL;F;ann17@adventure-works.com;30000,00;5;0;Partial High School;Clerical;1;2;874 Olivera Road;NULL;592-555-0112;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17844;430;28843;NULL;Chloe;NULL;Price;0;1969-01-21;M;NULL;F;chloe66@adventure-works.com;60000,00;1;0;Graduate Degree;Professional;1;0;4070 Orange Street;NULL;391-555-0126;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17836;619;28835;NULL;Elijah;NULL;Phillips;0;1969-03-25;S;NULL;M;elijah34@adventure-works.com;60000,00;2;2;Bachelors;Skilled Manual;0;0;7201 Elk Dr.;NULL;851-555-0168;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17860;438;28859;NULL;Micah;NULL;Cai;0;1966-10-09;S;NULL;M;micah9@adventure-works.com;80000,00;3;3;Bachelors;Skilled Manual;1;1;8128 Kane Circle;NULL;462-555-0111;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
450;692;11449;NULL;Alvin;E;Hu;0;1975-02-02;M;NULL;M;alvin19@adventure-works.com;80000,00;0;0;Bachelors;Professional;1;3;8468 Clifford Court;NULL;1 (11) 500 555-0144;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1396;459;12395;NULL;Kyle;K;Carter;0;1971-04-25;S;NULL;M;kyle39@adventure-works.com;30000,00;0;0;High School;Manual;1;1;8182, chaussée de Tournai;NULL;1 (11) 500 555-0120;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18475;683;29474;NULL;Jaime;B;Raje;0;1959-10-04;M;NULL;M;jaime36@adventure-works.com;20000,00;2;0;Partial College;Manual;0;1;Potsdamer Straße 646;NULL;1 (11) 500 555-0174;2001-12-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3650;560;14649;NULL;Grace;NULL;Cox;0;1960-11-24;M;NULL;F;grace36@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;2863 Polk Street;NULL;326-555-0182;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3648;670;14647;NULL;Sean;A;Howard;0;1967-06-11;M;NULL;M;sean19@adventure-works.com;60000,00;0;0;Graduate Degree;Professional;0;1;7741 Thunderbird Dr.;NULL;223-555-0187;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7459;656;18458;NULL;Gregory;NULL;She;0;1950-04-12;S;NULL;M;gregory5@adventure-works.com;30000,00;3;0;Partial College;Clerical;1;2;5324 Horseshoe Circle;NULL;1 (11) 500 555-0196;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9174;506;20173;NULL;Dennis;NULL;Zhao;0;1975-11-02;M;NULL;M;dennis12@adventure-works.com;40000,00;1;1;Bachelors;Skilled Manual;1;0;2676 Santa Fe Street;NULL;1 (11) 500 555-0145;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17832;494;28831;NULL;Elizabeth;L;Harris;0;1970-01-15;M;NULL;F;elizabeth17@adventure-works.com;40000,00;1;1;Bachelors;Skilled Manual;1;0;1612 Geary Ct.;NULL;467-555-0115;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18020;645;29019;NULL;Isaiah;NULL;Morris;0;1950-06-26;S;NULL;M;isaiah18@adventure-works.com;70000,00;4;2;Partial College;Professional;0;1;8093 Ladera Court;NULL;801-555-0159;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18061;643;29060;NULL;David;NULL;Washington;0;1978-04-01;S;NULL;M;david46@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;0;2;3743 Greenbelt Way;NULL;110-555-0116;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14975;633;25974;NULL;Noah;E;Jai;0;1963-04-05;M;NULL;M;noah26@adventure-works.com;70000,00;4;2;Bachelors;Professional;1;2;1082 Crivello Avenue;NULL;452-555-0118;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
11248;682;22247;NULL;Ryan;R;Williams;0;1969-10-07;M;NULL;M;ryan41@adventure-works.com;50000,00;2;2;Bachelors;Skilled Manual;1;0;5075 William Reed Dr.;NULL;543-555-0176;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
11374;675;22373;NULL;Gabrielle;NULL;Bell;0;1973-09-24;S;NULL;F;gabrielle6@adventure-works.com;40000,00;0;0;Graduate Degree;Skilled Manual;1;0;4068 Camelback Road;NULL;123-555-0110;2001-12-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
11714;467;22713;NULL;Joseph;A;Miller;0;1956-03-05;S;NULL;M;joseph12@adventure-works.com;70000,00;3;0;Partial College;Professional;0;2;3570 Court Lane;NULL;122-555-0193;2001-12-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18017;508;29016;NULL;Jackson;G;Perez;0;1950-03-20;S;NULL;M;jackson33@adventure-works.com;60000,00;2;1;Partial College;Professional;0;2;2204 Terry Lynn Lane;NULL;518-555-0124;2001-12-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17990;660;28989;NULL;Angela;NULL;Cox;0;1944-01-17;S;NULL;F;angela36@adventure-works.com;30000,00;5;0;Partial High School;Clerical;1;2;8829 Concord;NULL;253-555-0185;2001-12-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17821;583;28820;NULL;Naomi;NULL;Alvarez;0;1972-07-20;M;NULL;F;naomi4@adventure-works.com;60000,00;1;1;Bachelors;Skilled Manual;1;0;137 Lancelot Dr;NULL;514-555-0167;2001-12-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
8366;696;19365;NULL;Wayne;NULL;Shan;0;1962-07-03;M;NULL;M;wayne12@adventure-works.com;40000,00;1;0;Bachelors;Skilled Manual;1;1;Zur Lindung 6;NULL;1 (11) 500 555-0126;2001-12-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7483;468;18482;NULL;Sharon;NULL;Nara;0;1955-09-15;S;NULL;F;sharon22@adventure-works.com;80000,00;2;0;High School;Skilled Manual;0;2;1930 Many Lane;NULL;1 (11) 500 555-0178;2001-12-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3795;525;14794;NULL;Gilbert;NULL;Becker;0;1967-08-13;M;NULL;M;gilbert40@adventure-works.com;40000,00;0;0;Bachelors;Clerical;1;0;3831 Frigate Ct;NULL;1 (11) 500 555-0113;2001-12-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3777;506;14776;NULL;Ronald;D;Arthur;0;1968-01-25;M;NULL;M;ronald8@adventure-works.com;40000,00;0;0;Graduate Degree;Clerical;1;0;5753 Megan Dr.;NULL;1 (11) 500 555-0189;2001-12-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3653;430;14652;NULL;Russell;S;Luo;0;1960-12-02;M;NULL;M;russell10@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;2874 Via Del Verdes;NULL;646-555-0172;2001-12-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7463;699;18462;NULL;Clarence;A;Zhu;0;1952-01-18;M;NULL;M;clarence7@adventure-works.com;30000,00;3;0;High School;Skilled Manual;1;2;1265 Orchard Ln;NULL;1 (11) 500 555-0151;2001-12-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7470;656;18469;NULL;Robyn;A;Rubio;0;1954-03-10;S;NULL;F;robyn17@adventure-works.com;80000,00;2;0;Partial College;Skilled Manual;0;2;1940 Nulty Drive;NULL;1 (11) 500 555-0159;2001-12-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
